starttime	seconds	ctime	dtime	ttime	wait
Thu Aug 20 00:54:41 2015	1440021281	0	5004	5005	2
Thu Aug 20 00:50:01 2015	1440021001	0	5004	5005	3
Thu Aug 20 00:50:31 2015	1440021031	0	5004	5005	2
Thu Aug 20 00:51:11 2015	1440021071	0	5004	5005	3
Thu Aug 20 00:50:31 2015	1440021031	0	5004	5005	2
Thu Aug 20 00:52:11 2015	1440021131	0	5004	5005	2
Thu Aug 20 00:51:26 2015	1440021086	0	5004	5005	2
Thu Aug 20 00:53:31 2015	1440021211	1	5004	5005	3
Thu Aug 20 00:55:01 2015	1440021301	0	5004	5005	2
Thu Aug 20 00:53:41 2015	1440021221	0	5004	5005	2
Thu Aug 20 00:52:21 2015	1440021141	0	5004	5005	2
Thu Aug 20 00:50:31 2015	1440021031	0	5004	5005	3
Thu Aug 20 00:50:31 2015	1440021031	0	5005	5005	3
Thu Aug 20 00:54:31 2015	1440021271	0	5004	5005	2
Thu Aug 20 00:50:46 2015	1440021046	0	5004	5005	3
Thu Aug 20 00:54:46 2015	1440021286	0	5005	5005	4
Thu Aug 20 00:56:31 2015	1440021391	0	5005	5005	3
Thu Aug 20 00:55:11 2015	1440021311	0	5004	5005	3
Thu Aug 20 00:53:31 2015	1440021211	0	5004	5005	2
Thu Aug 20 00:50:16 2015	1440021016	0	5004	5005	1
Thu Aug 20 00:55:26 2015	1440021326	0	5005	5005	2
Thu Aug 20 00:51:11 2015	1440021071	0	5005	5005	2
Thu Aug 20 00:50:36 2015	1440021036	1	5004	5005	2
Thu Aug 20 00:55:26 2015	1440021326	0	5004	5005	2
Thu Aug 20 00:50:06 2015	1440021006	1	5004	5005	3
Thu Aug 20 00:50:46 2015	1440021046	0	5005	5005	2
Thu Aug 20 00:55:26 2015	1440021326	0	5004	5005	3
Thu Aug 20 00:55:11 2015	1440021311	1	5004	5005	3
Thu Aug 20 00:51:26 2015	1440021086	0	5004	5005	3
Thu Aug 20 00:55:51 2015	1440021351	0	5004	5005	2
Thu Aug 20 00:51:01 2015	1440021061	0	5005	5005	1
Thu Aug 20 00:51:21 2015	1440021081	0	5004	5005	3
Thu Aug 20 00:54:46 2015	1440021286	0	5005	5005	3
Thu Aug 20 00:53:41 2015	1440021221	0	5005	5005	3
Thu Aug 20 00:53:41 2015	1440021221	0	5004	5005	2
Thu Aug 20 00:52:56 2015	1440021176	0	5005	5005	2
Thu Aug 20 00:52:56 2015	1440021176	0	5005	5005	2
Thu Aug 20 00:53:26 2015	1440021206	0	5005	5005	3
Thu Aug 20 00:53:41 2015	1440021221	0	5004	5005	2
Thu Aug 20 00:54:46 2015	1440021286	0	5004	5005	2
Thu Aug 20 00:50:41 2015	1440021041	1	5004	5005	2
Thu Aug 20 00:54:36 2015	1440021276	0	5005	5005	3
Thu Aug 20 00:53:41 2015	1440021221	0	5005	5005	2
Thu Aug 20 00:53:31 2015	1440021211	0	5005	5005	2
Thu Aug 20 00:50:21 2015	1440021021	0	5005	5005	4
Thu Aug 20 00:51:36 2015	1440021096	0	5005	5005	2
Thu Aug 20 00:55:41 2015	1440021341	0	5005	5005	2
Thu Aug 20 00:50:06 2015	1440021006	0	5004	5005	3
Thu Aug 20 00:50:41 2015	1440021041	0	5005	5005	2
Thu Aug 20 00:56:21 2015	1440021381	0	5005	5005	2
Thu Aug 20 00:54:36 2015	1440021276	0	5005	5005	2
Thu Aug 20 00:50:01 2015	1440021001	0	5004	5005	3
Thu Aug 20 00:49:56 2015	1440020996	0	5005	5005	1
Thu Aug 20 00:56:46 2015	1440021406	0	5005	5005	3
Thu Aug 20 00:51:51 2015	1440021111	0	5005	5005	3
Thu Aug 20 00:49:56 2015	1440020996	0	5005	5005	3
Thu Aug 20 00:54:41 2015	1440021281	0	5005	5005	1
Thu Aug 20 00:54:36 2015	1440021276	1	5004	5005	3
Thu Aug 20 00:54:31 2015	1440021271	0	5005	5005	1
Thu Aug 20 00:50:46 2015	1440021046	0	5005	5005	2
Thu Aug 20 00:54:21 2015	1440021261	0	5005	5005	2
Thu Aug 20 00:51:01 2015	1440021061	0	5005	5005	3
Thu Aug 20 00:53:26 2015	1440021206	0	5005	5005	2
Thu Aug 20 00:50:06 2015	1440021006	0	5005	5005	2
Thu Aug 20 00:51:11 2015	1440021071	0	5005	5005	3
Thu Aug 20 00:51:36 2015	1440021096	1	5005	5005	2
Thu Aug 20 00:50:51 2015	1440021051	0	5005	5005	4
Thu Aug 20 00:50:31 2015	1440021031	0	5005	5005	3
Thu Aug 20 00:53:26 2015	1440021206	1	5005	5005	3
Thu Aug 20 00:50:46 2015	1440021046	0	5005	5005	1
Thu Aug 20 00:51:01 2015	1440021061	0	5005	5005	3
Thu Aug 20 00:53:26 2015	1440021206	0	5005	5005	2
Thu Aug 20 00:50:46 2015	1440021046	0	5005	5005	3
Thu Aug 20 00:50:36 2015	1440021036	1	5005	5005	2
Thu Aug 20 00:54:26 2015	1440021266	0	5005	5005	3
Thu Aug 20 00:50:01 2015	1440021001	1	5005	5005	3
Thu Aug 20 00:54:21 2015	1440021261	0	5005	5005	3
Thu Aug 20 00:53:26 2015	1440021206	1	5005	5005	2
Thu Aug 20 00:51:21 2015	1440021081	0	5005	5005	4
Thu Aug 20 00:55:51 2015	1440021351	0	5005	5005	3
Thu Aug 20 00:54:31 2015	1440021271	0	5005	5005	3
Thu Aug 20 00:50:06 2015	1440021006	1	5005	5005	3
Thu Aug 20 00:54:31 2015	1440021271	0	5005	5005	2
Thu Aug 20 00:50:21 2015	1440021021	0	5005	5005	3
Thu Aug 20 00:50:41 2015	1440021041	1	5005	5005	3
Thu Aug 20 00:52:56 2015	1440021176	0	5005	5005	3
Thu Aug 20 00:50:51 2015	1440021051	0	5005	5005	3
Thu Aug 20 00:50:21 2015	1440021021	0	5005	5006	3
Thu Aug 20 00:51:21 2015	1440021081	0	5005	5006	2
Thu Aug 20 00:50:46 2015	1440021046	0	5005	5006	3
Thu Aug 20 00:53:36 2015	1440021216	0	5005	5006	2
Thu Aug 20 00:50:21 2015	1440021021	0	5005	5006	3
Thu Aug 20 00:54:26 2015	1440021266	0	5005	5006	3
Thu Aug 20 00:50:31 2015	1440021031	0	5005	5006	2
Thu Aug 20 00:51:21 2015	1440021081	0	5006	5006	3
Thu Aug 20 00:49:51 2015	1440020991	1	5005	5006	4
Thu Aug 20 00:51:11 2015	1440021071	0	5006	5006	3
Thu Aug 20 00:53:41 2015	1440021221	0	5006	5006	3
Thu Aug 20 00:55:51 2015	1440021351	0	5006	5006	3
Thu Aug 20 00:50:51 2015	1440021051	0	5006	5006	4
Thu Aug 20 00:52:56 2015	1440021176	0	5006	5006	3
Thu Aug 20 00:49:56 2015	1440020996	0	5006	5006	4
Thu Aug 20 00:50:21 2015	1440021021	0	5005	5006	3
Thu Aug 20 00:51:21 2015	1440021081	0	5006	5006	4
Thu Aug 20 00:50:21 2015	1440021021	1	5005	5006	3
Thu Aug 20 00:50:41 2015	1440021041	1	5005	5006	3
Thu Aug 20 00:50:41 2015	1440021041	0	5006	5006	3
Thu Aug 20 00:51:21 2015	1440021081	0	5006	5006	4
Thu Aug 20 00:50:31 2015	1440021031	0	5006	5006	2
Thu Aug 20 00:53:11 2015	1440021191	0	5006	5006	1
Thu Aug 20 00:54:46 2015	1440021286	0	5006	5006	4
Thu Aug 20 00:54:26 2015	1440021266	0	5006	5006	2
Thu Aug 20 00:50:46 2015	1440021046	0	5006	5006	3
Thu Aug 20 00:54:46 2015	1440021286	0	5006	5006	4
Thu Aug 20 00:50:41 2015	1440021041	0	5006	5006	3
Thu Aug 20 00:49:56 2015	1440020996	1	5006	5006	5
Thu Aug 20 00:54:36 2015	1440021276	0	5006	5006	2
Thu Aug 20 00:49:51 2015	1440020991	1	5006	5006	4
Thu Aug 20 00:49:56 2015	1440020996	1	5005	5006	4
Thu Aug 20 00:50:51 2015	1440021051	0	5006	5006	5
Thu Aug 20 00:54:46 2015	1440021286	0	5006	5006	4
Thu Aug 20 00:50:21 2015	1440021021	0	5006	5007	3
Thu Aug 20 00:50:01 2015	1440021001	0	5006	5007	4
Thu Aug 20 00:54:46 2015	1440021286	0	5007	5007	4
Thu Aug 20 00:54:36 2015	1440021276	0	5006	5007	4
Thu Aug 20 00:51:21 2015	1440021081	0	5006	5007	4
Thu Aug 20 00:52:21 2015	1440021141	0	5006	5007	4
Thu Aug 20 00:49:56 2015	1440020996	1	5006	5007	4
Thu Aug 20 00:49:51 2015	1440020991	1	5006	5007	4
Thu Aug 20 00:53:11 2015	1440021191	0	5007	5007	1
Thu Aug 20 00:50:41 2015	1440021041	0	5007	5007	4
Thu Aug 20 00:49:56 2015	1440020996	1	5006	5007	5
Thu Aug 20 00:50:51 2015	1440021051	1	5006	5007	4
Thu Aug 20 00:49:56 2015	1440020996	0	5007	5007	5
Thu Aug 20 00:49:56 2015	1440020996	0	5007	5007	4
Thu Aug 20 00:50:21 2015	1440021021	0	5007	5007	3
Thu Aug 20 00:54:36 2015	1440021276	0	5007	5007	3
Thu Aug 20 00:54:36 2015	1440021276	0	5007	5007	4
Thu Aug 20 00:49:51 2015	1440020991	0	5007	5007	6
Thu Aug 20 00:53:11 2015	1440021191	0	5007	5007	2
Thu Aug 20 00:54:36 2015	1440021276	0	5007	5007	5
Thu Aug 20 00:49:51 2015	1440020991	0	5007	5007	6
Thu Aug 20 00:50:46 2015	1440021046	0	5007	5007	2
Thu Aug 20 00:49:51 2015	1440020991	0	5007	5008	5
Thu Aug 20 00:50:41 2015	1440021041	1	5007	5008	4
Thu Aug 20 00:53:11 2015	1440021191	0	5008	5008	1
Thu Aug 20 00:49:56 2015	1440020996	1	5007	5008	6
Thu Aug 20 00:49:51 2015	1440020991	1	5007	5008	5
Thu Aug 20 00:49:51 2015	1440020991	0	5008	5008	4
Thu Aug 20 00:49:51 2015	1440020991	1	5008	5008	4
Thu Aug 20 00:49:51 2015	1440020991	1	5008	5009	5
Thu Aug 20 00:50:11 2015	1440021011	0	5011	5011	2
Thu Aug 20 00:50:11 2015	1440021011	0	5011	5012	2
Thu Aug 20 00:50:11 2015	1440021011	1	5011	5012	2
Thu Aug 20 00:50:11 2015	1440021011	1	5011	5012	2
Thu Aug 20 00:50:11 2015	1440021011	0	5013	5013	3
